Barcelona_Block_SOO_Penalization* 12:41:26 Parameters 0.497436,0.571789,0.850562,0.970397,0.331356,0.526231,0.909290,0.840446,0.919008,0.022156,0.692231,0.321923,0.378303,0.417699,0.638562,0.708365,0.563077,0.722674,0.379766,0.670818,0.080489,0.311442,0.741717,0.145330,0.413488,0.831140,0.548506,0.720213,0.454918,0.101256,0.318519,0.709272,0.518535,0.589231,0.599133,0.853671,0.152935,0.503093,0.524884,0.310534,0.118486,0.657946,0.029560,0.646921,0.359940,0.299513,0.788839,0.341512,0.506098,0.752066,0.953513,0.479177,0.912652,0.875367,0.179905,0.722455,0.878529,0.476186,0.305733,0.788061,0.526679,0.165852,0.683678,0.437142,0.686143,0.423590,0.982623,0.415178,0.832736,0.270505,0.046707,0.820681,0.992554,0.793189,0.104848,0.968624,0.819355,0.593307,0.376059,0.627636 Objectives 0.3281
Barcelona_Block_SOO_Penalization* 12:42:06 Parameters 0.717104,0.244248,0.622315,0.667871,0.117957,0.144563,0.604008,0.135402,0.039831,0.269033,0.782404,0.302191,0.686002,0.461892,0.166119,0.738404,0.629941,0.772598,0.976919,0.569865,0.852464,0.679068,0.146480,0.707664,0.971946,0.640972,0.950282,0.501777,0.568128,0.546061,0.367462,0.263233,0.895409,0.449015,0.664700,0.047247,0.011834,0.695669,0.077193,0.956740,0.787966,0.837106,0.324325,0.013033,0.840085,0.906484,0.754758,0.811410,0.399136,0.015623,0.859449,0.102648,0.573140,0.485462,0.231652,0.123174,0.159069,0.461974,0.758929,0.608003,0.728022,0.771972,0.761870,0.453000,0.038504,0.719434,0.066815,0.524559,0.367375,0.153455,0.002767,0.389409,0.684534,0.438351,0.710319,0.598008,0.753624,0.422804,0.059376,0.357414 Objectives 0.3363
Barcelona_Block_SOO_Penalization* 12:42:48 Parameters 0.255851,0.207473,0.030834,0.964805,0.850964,0.104506,0.701250,0.321667,0.898588,0.066392,0.937702,0.207458,0.445586,0.934344,0.352167,0.127723,0.833519,0.699085,0.372630,0.989348,0.119267,0.011408,0.817340,0.228311,0.070243,0.521609,0.527021,0.334694,0.943209,0.017519,0.186067,0.376806,0.208457,0.543814,0.942653,0.312002,0.080821,0.395900,0.222914,0.330900,0.025832,0.804182,0.210499,0.074212,0.534637,0.527547,0.623023,0.652890,0.802677,0.588707,0.443044,0.070552,0.301918,0.356959,0.946222,0.811454,0.047988,0.909241,0.881450,0.501212,0.998942,0.663604,0.197549,0.177956,0.427997,0.651439,0.040419,0.638012,0.301152,0.942349,0.450121,0.472128,0.482960,0.200448,0.314471,0.580860,0.850775,0.933823,0.682332,0.376051 Objectives 0.3135
Barcelona_Block_SOO_Penalization* 12:43:30 Parameters 0.607507,0.835947,0.331496,0.739396,0.676854,0.855421,0.835623,0.906138,0.526934,0.838760,0.932875,0.487402,0.623392,0.793149,0.739850,0.541444,0.393537,0.804387,0.189235,0.543708,0.554825,0.358224,0.270678,0.958766,0.896146,0.750867,0.304435,0.903485,0.196882,0.374610,0.792743,0.787092,0.990892,0.492569,0.333838,0.581947,0.840220,0.429191,0.050972,0.725026,0.078855,0.981092,0.703132,0.663568,0.980167,0.772571,0.335762,0.016815,0.553780,0.453028,0.338792,0.387188,0.624130,0.619964,0.766827,0.373726,0.725930,0.718941,0.329662,0.185625,0.280044,0.492482,0.181922,0.281429,0.631866,0.680589,0.910288,0.948476,0.747670,0.118644,0.740058,0.662247,0.085629,0.083248,0.949486,0.238992,0.284202,0.103521,0.147031,0.950401 Objectives 0.3071
Barcelona_Block_SOO_Penalization* 12:44:21 Parameters 0.960760,0.559166,0.766603,0.772165,0.477481,0.946132,0.766484,0.442733,0.441586,0.995097,0.173436,0.176005,0.825999,0.148738,0.579054,0.202669,0.699905,0.814398,0.734550,0.499697,0.450419,0.120820,0.620672,0.874902,0.579897,0.380419,0.665671,0.859527,0.301479,0.698891,0.282811,0.205188,0.628372,0.504438,0.927712,0.688190,0.464623,0.752344,0.533231,0.441688,0.963166,0.535573,0.081917,0.391195,0.160880,0.003229,0.709040,0.921553,0.728233,0.611474,0.110234,0.465220,0.097360,0.291277,0.868076,0.398604,0.686660,0.334009,0.247913,0.821044,0.684081,0.085123,0.126196,0.386982,0.485211,0.587395,0.697302,0.870213,0.718370,0.784569,0.796367,0.074955,0.119386,0.649056,0.385576,0.397748,0.915353,0.553320,0.200445,0.846919 Objectives 0.2929
Barcelona_Block_SOO_Penalization* 12:45:03 Parameters 0.036011,0.979948,0.916939,0.396074,0.010518,0.310619,0.176133,0.709182,0.068650,0.698238,0.507759,0.997649,0.738008,0.496021,0.779813,0.831866,0.332743,0.010780,0.762456,0.140337,0.206195,0.564095,0.716280,0.097194,0.810619,0.712673,0.612421,0.244659,0.255474,0.383068,0.257773,0.248609,0.011366,0.772451,0.272641,0.537069,0.651142,0.724857,0.282090,0.649903,0.700211,0.741283,0.276250,0.113573,0.585138,0.563149,0.062414,0.523739,0.897150,0.656031,0.701351,0.564603,0.647376,0.869980,0.619769,0.898304,0.871040,0.952325,0.360010,0.737456,0.245462,0.988216,0.535376,0.476872,0.140566,0.058617,0.670258,0.550390,0.475520,0.677537,0.194255,0.142013,0.125668,0.305981,0.230296,0.877330,0.632901,0.982058,0.584246,0.923995 Objectives 0.3143
Barcelona_Block_SOO_Penalization* 12:45:48 Parameters 0.797069,0.260410,0.209990,0.419945,0.177628,0.931348,0.393344,0.347630,0.739833,0.443957,0.823103,0.945222,0.246095,0.510069,0.828970,0.912265,0.247571,0.213420,0.717866,0.748057,0.030409,0.729307,0.868129,0.729424,0.600001,0.475833,0.348226,0.676938,0.930108,0.956223,0.432611,0.729133,0.373873,0.308568,0.535177,0.360855,0.785833,0.625033,0.395376,0.565096,0.380770,0.146305,0.283117,0.425908,0.090608,0.418569,0.849210,0.406541,0.247574,0.938079,0.278503,0.018443,0.755620,0.797426,0.312677,0.038611,0.248090,0.017850,0.272120,0.920996,0.585952,0.359755,0.108946,0.996723,0.509000,0.274942,0.127642,0.568599,0.648167,0.750425,0.544634,0.222034,0.275619,0.610204,0.863440,0.407558,0.208465,0.740579,0.260056,0.975693 Objectives 0.3097
Barcelona_Block_SOO_Penalization* 12:46:30 Parameters 0.996265,0.453913,0.298877,0.370997,0.083417,0.279162,0.520856,0.122284,0.269818,0.164234,0.222733,0.660819,0.846816,0.041134,0.615120,0.634594,0.660353,0.220850,0.304234,0.225480,0.523230,0.710256,0.026012,0.457426,0.826670,0.047088,0.331662,0.838536,0.622570,0.807679,0.678016,0.965379,0.404243,0.983417,0.893081,0.381660,0.222940,0.600343,0.834060,0.529735,0.144410,0.008924,0.455807,0.272662,0.441664,0.637836,0.214524,0.555392,0.838371,0.665611,0.169154,0.611462,0.175374,0.097318,0.426277,0.471412,0.597592,0.146296,0.451867,0.575707,0.943560,0.276227,0.091536,0.921951,0.100485,0.820743,0.538725,0.189654,0.422425,0.356408,0.170082,0.520709,0.378158,0.549884,0.174837,0.829110,0.710558,0.680723,0.832017,0.704656 Objectives 0.3116
Barcelona_Block_SOO_Penalization* 12:47:11 Parameters 0.360695,0.019674,0.808449,0.847312,0.376429,0.593538,0.319003,0.577480,0.684717,0.408883,0.607590,0.271320,0.925236,0.761660,0.945870,0.997719,0.762221,0.134771,0.444752,0.264458,0.040176,0.447577,0.157939,0.824545,0.108501,0.937444,0.872891,0.215601,0.489515,0.449642,0.520001,0.173437,0.962920,0.356862,0.860906,0.530607,0.748921,0.329167,0.567415,0.549520,0.252329,0.916403,0.097272,0.946964,0.945806,0.145655,0.411212,0.862443,0.081597,0.501684,0.344223,0.801043,0.425461,0.233104,0.797900,0.171512,0.631492,0.397043,0.581212,0.262749,0.364428,0.902341,0.884912,0.560347,0.556129,0.243531,0.629817,0.603473,0.870036,0.311930,0.509129,0.590523,0.886041,0.041934,0.780466,0.019561,0.275442,0.394187,0.181874,0.432822 Objectives 0.3287
Barcelona_Block_SOO_Penalization* 12:47:53 Parameters 0.562493,0.675522,0.474728,0.605408,0.062387,0.669533,0.572425,0.302353,0.703731,0.101746,0.250273,0.547122,0.437161,0.027338,0.875653,0.495968,0.142258,0.588680,0.091956,0.165500,0.976861,0.484198,0.544404,0.547976,0.361049,0.014715,0.082528,0.924400,0.133157,0.602036,0.577057,0.983340,0.868625,0.005895,0.704186,0.312837,0.616855,0.050403,0.982421,0.380820,0.419813,0.965084,0.151308,0.996066,0.294292,0.967047,0.242119,0.660968,0.254250,0.988383,0.541051,0.858201,0.477456,0.212661,0.585215,0.695865,0.477138,0.713048,0.122176,0.665229,0.313886,0.709196,0.593810,0.739735,0.294954,0.711822,0.958948,0.757993,0.328545,0.442239,0.287588,0.999159,0.209212,0.149441,0.788827,0.909200,0.178297,0.470887,0.772299,0.796852 Objectives 0.3456
