Barcelona_Block_SOO_Penalization* 06:41:52 Parameters 0.068038,0.207360,0.749259,0.740051,0.420242,0.397151,0.991599,0.444161,0.851545,0.726830,0.195805,0.289954,0.419075,0.410875,0.241768,0.140458,0.688664,0.721051,0.510134,0.556237,0.525800,0.204409,0.642780,0.920097,0.536418,0.761093,0.777594,0.117033,0.253909,0.607449,0.423953,0.904229,0.433880,0.883949,0.588214,0.101707,0.945055,0.844214,0.933912,0.630669,0.261172,0.298257,0.097637,0.763430,0.319948,0.545104,0.001090,0.742295,0.222122,0.868062,0.405871,0.632486,0.945895,0.060572,0.522456,0.115055,0.332344,0.515492,0.233935,0.831686,0.553274,0.546777,0.627834,0.891170,0.649555,0.595950,0.920255,0.630856,0.501822,0.682482,0.692939,0.410805,0.352114,0.551341,0.755332,0.158127,0.779327,0.351854,0.611022,0.938073 Objectives 0.2987
Barcelona_Block_SOO_Penalization* 06:42:39 Parameters 0.971539,0.593723,0.202829,0.369563,0.636436,0.065308,0.753267,0.075388,0.547105,0.923365,0.859471,0.567771,0.214485,0.442223,0.054850,0.607967,0.836701,0.502929,0.011050,0.754138,0.773221,0.735054,0.611057,0.940978,0.085515,0.914466,0.112686,0.360011,0.032530,0.649760,0.275209,0.484035,0.639121,0.397380,0.350819,0.413527,0.787757,0.890224,0.417565,0.917778,0.760277,0.446272,0.875708,0.628553,0.948846,0.697585,0.749395,0.648563,0.969383,0.358337,0.471533,0.620096,0.448538,0.258888,0.909806,0.031063,0.948830,0.832004,0.012916,0.800512,0.905905,0.937857,0.025844,0.013348,0.043725,0.697059,0.999959,0.734309,0.451643,0.371505,0.417802,0.785553,0.742749,0.284328,0.961997,0.690952,0.384425,0.580732,0.356792,0.974344 Objectives 0.3221
Barcelona_Block_SOO_Penalization* 06:43:20 Parameters 0.293521,0.691799,0.415178,0.255368,0.716798,0.597340,0.593627,0.825654,0.780363,0.649502,0.143716,0.926503,0.325792,0.578081,0.996204,0.808691,0.011734,0.114636,0.463197,0.153683,0.566401,0.347039,0.916128,0.193448,0.323889,0.023441,0.982683,0.557551,0.366320,0.409619,0.834093,0.199301,0.783588,0.033826,0.732719,0.716675,0.532143,0.946547,0.262535,0.388536,0.416172,0.940906,0.408679,0.497603,0.396630,0.984652,0.135183,0.370808,0.139740,0.565109,0.294793,0.360916,0.585587,0.174416,0.778048,0.317086,0.444680,0.359570,0.559040,0.354995,0.756624,0.430448,0.239142,0.749585,0.074894,0.333509,0.952025,0.509332,0.896936,0.971228,0.437767,0.118410,0.250789,0.422126,0.263524,0.963061,0.463876,0.486111,0.000083,0.155247 Objectives 0.3204
Barcelona_Block_SOO_Penalization* 06:43:58 Parameters 0.345515,0.009106,0.810878,0.166538,0.611516,0.797870,0.007725,0.803608,0.514503,0.764970,0.520991,0.835578,0.473238,0.949154,0.063996,0.123790,0.366219,0.539067,0.105649,0.636932,0.077867,0.595962,0.662859,0.712352,0.868152,0.520235,0.278544,0.903972,0.196959,0.193149,0.074384,0.521797,0.056692,0.608510,0.180422,0.520495,0.116139,0.976872,0.445982,0.993534,0.141384,0.832573,0.505145,0.744723,0.573377,0.296797,0.295808,0.319000,0.052963,0.057140,0.210660,0.188444,0.743196,0.931779,0.105928,0.540859,0.594526,0.646332,0.804344,0.548695,0.303026,0.877879,0.138349,0.397795,0.451770,0.084076,0.205776,0.403701,0.270029,0.547073,0.326767,0.458403,0.147700,0.983369,0.490413,0.639661,0.127699,0.144935,0.688229,0.112655 Objectives 0.3204
Barcelona_Block_SOO_Penalization* 06:44:39 Parameters 0.828992,0.051837,0.572701,0.830865,0.391849,0.187743,0.116659,0.496193,0.310910,0.473361,0.677027,0.633412,0.842465,0.978906,0.745429,0.246016,0.885989,0.408316,0.067015,0.797730,0.858354,0.397484,0.207002,0.005692,0.050171,0.216992,0.576188,0.003779,0.326511,0.870238,0.148260,0.920663,0.763128,0.975888,0.702041,0.677268,0.644799,0.494179,0.985867,0.869681,0.057461,0.806565,0.992106,0.225631,0.812408,0.961140,0.398734,0.274550,0.508974,0.196215,0.541472,0.460630,0.016304,0.339067,0.860381,0.171155,0.434367,0.089607,0.824227,0.608494,0.789515,0.693671,0.414034,0.570008,0.318217,0.512561,0.107877,0.261611,0.946314,0.415154,0.682135,0.477469,0.015096,0.569602,0.682199,0.408317,0.060274,0.468313,0.108612,0.406141 Objectives 0.3266
Barcelona_Block_SOO_Penalization* 06:45:16 Parameters 0.025309,0.093712,0.594661,0.090321,0.059749,0.950016,0.178717,0.199597,0.194458,0.558505,0.812382,0.414103,0.172669,0.036527,0.399025,0.354594,0.194694,0.620378,0.284328,0.009697,0.641664,0.510739,0.225480,0.186782,0.494648,0.262170,0.873662,0.263361,0.099062,0.298074,0.550997,0.338544,0.602297,0.347180,0.560393,0.558916,0.572510,0.768482,0.879861,0.432124,0.980814,0.710953,0.251366,0.831320,0.535984,0.195326,0.539535,0.087694,0.929790,0.505205,0.628575,0.548229,0.700442,0.123650,0.946028,0.782334,0.982933,0.016388,0.447868,0.866462,0.264727,0.675656,0.706179,0.344954,0.841929,0.106430,0.015442,0.828320,0.425412,0.066920,0.191632,0.241689,0.202033,0.740666,0.229071,0.870774,0.256801,0.118560,0.303839,0.425835 Objectives 0.33
Barcelona_Block_SOO_Penalization* 06:46:03 Parameters 0.694864,0.913580,0.668433,0.951785,0.809780,0.469314,0.393136,0.314908,0.936653,0.363761,0.287740,0.501778,0.391639,0.190719,0.718671,0.070835,0.331675,0.564139,0.235326,0.187290,0.290393,0.039854,0.877182,0.592267,0.915442,0.544991,0.953048,0.959717,0.938334,0.332858,0.768559,0.532047,0.119581,0.826276,0.229515,0.365273,0.902251,0.434012,0.814213,0.816248,0.310104,0.167558,0.141747,0.573583,0.178377,0.682821,0.432607,0.881950,0.306086,0.234150,0.340081,0.793108,0.522174,0.514513,0.092408,0.246765,0.246194,0.614336,0.942480,0.754892,0.167761,0.484290,0.116154,0.477069,0.502788,0.306742,0.741991,0.432925,0.060203,0.696240,0.992718,0.045014,0.170413,0.002529,0.114503,0.444990,0.166531,0.954153,0.773683,0.689366 Objectives 0.3126
Barcelona_Block_SOO_Penalization* 06:46:45 Parameters 0.598969,0.324632,0.043706,0.864563,0.926611,0.732606,0.938939,0.691747,0.258671,0.784355,0.249438,0.851277,0.892048,0.835896,0.499558,0.038860,0.226177,0.986209,0.470195,0.686667,0.195150,0.337344,0.749690,0.743129,0.311085,0.317725,0.139441,0.831017,0.422447,0.472860,0.512959,0.786949,0.025079,0.127990,0.655810,0.854959,0.389807,0.180512,0.377408,0.125392,0.159416,0.852310,0.496371,0.662207,0.909979,0.612253,0.332749,0.619597,0.272382,0.965111,0.059589,0.379911,0.412577,0.687055,0.260693,0.984676,0.088636,0.875487,0.571295,0.133873,0.378408,0.364377,0.480166,0.783757,0.266719,0.729465,0.768259,0.578546,0.782633,0.116833,0.101788,0.869809,0.552269,0.209634,0.650164,0.554991,0.622192,0.163921,0.154172,0.783018 Objectives 0.3246
Barcelona_Block_SOO_Penalization* 06:47:23 Parameters 0.592894,0.176756,0.504762,0.909643,0.291762,0.812614,0.203452,0.129614,0.238812,0.068024,0.834653,0.596760,0.567575,0.551996,0.624168,0.979919,0.564566,0.712048,0.275087,0.240275,0.808783,0.002633,0.701304,0.041751,0.102563,0.444237,0.615989,0.512640,0.544414,0.167566,0.935369,0.731948,0.909278,0.452298,0.212538,0.827866,0.014451,0.249108,0.308212,0.097624,0.341031,0.265672,0.315301,0.148427,0.197133,0.907016,0.704119,0.304700,0.851440,0.662295,0.571751,0.577776,0.648196,0.370624,0.395607,0.686375,0.758338,0.583125,0.473112,0.975309,0.874367,0.287144,0.460548,0.830974,0.026799,0.399235,0.782341,0.093413,0.084621,0.293460,0.039533,0.268113,0.855460,0.523423,0.052815,0.097645,0.985195,0.562297,0.456689,0.020630 Objectives 0.328
Barcelona_Block_SOO_Penalization* 06:48:08 Parameters 0.393069,0.877323,0.912151,0.571601,0.532340,0.219153,0.906768,0.997186,0.405398,0.434781,0.696342,0.032548,0.758419,0.619789,0.944692,0.196988,0.765494,0.481146,0.837902,0.372100,0.621450,0.185155,0.357875,0.551613,0.512669,0.564396,0.884590,0.392762,0.817349,0.228949,0.875040,0.016885,0.745650,0.113667,0.943742,0.180608,0.167057,0.035932,0.657731,0.326299,0.890604,0.471627,0.726585,0.614571,0.362724,0.750137,0.567939,0.543397,0.595143,0.689393,0.070585,0.419020,0.055405,0.704393,0.011969,0.940677,0.830151,0.719389,0.696232,0.278307,0.453096,0.737682,0.785899,0.127663,0.208444,0.438406,0.861483,0.051743,0.908496,0.165457,0.244575,0.879837,0.886382,0.658948,0.719553,0.314106,0.793282,0.669885,0.557578,0.926996 Objectives 0.3281
